ADJ,ADP,ADV,AUX,CCONJ,DET,Lemma,NOUN,NUM,PART,PRON,PROPN,PUNCT,ParentAUX,ParentNOUN,ParentNUM,ParentNon,ParentPRON,ParentPROPN,ParentPUNCT,ParentVERB,SCONJ,Sentence,Token,VERB,acl:relcl,advcl,advmod,aux:pass,case,cc,ccomp,conj,det,discourse,iobj,mark,nmod,nsubj,nsubj:pass,obj,obl,parataxis,punct,Answer
0,0,0,0,0,0,прозябающими,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"В один прекрасный день отец Лики пригласил Алексея к себе и довольно дружелюбную беседу завершил решительным несогласием на брак с дочерью , объяснив , что не желает видеть их обоих прозябающими в нужде , ибо понял , сколь неопределенно положение молодого человека . ",прозябающими,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,наблюдениями,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Но понемногу начало сказываться различие натур : ему хотелось делиться своими воспоминаниями о поэтическом детстве , наблюдениями над жизнью , литературными пристрастиями , а ей все это было чуждо . ",наблюдениями,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,написать,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Он продолжал работать в ' Голосе ' , опять стал писать и печатать написанное , но томился убожеством орловской жизни и вновь решил пуститься в странствия . ",написанное,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,служащего,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,"Он долго бродил по саду старого дьякона , служащего с ним и приютившего с дочерью и сыном после пожара . ",служащего,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
0,0,0,0,1,0,приютившего,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Он долго бродил по саду старого дьякона , служащего с ним и приютившего с дочерью и сыном после пожара . ",приютившего,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,огненным,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"И чудны мысли отца Василия : пожар - не был ли таким же огненным столпом , как тот , что евреям указывал путь в пустыне ? ",огненным,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,увидевшие,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,"И впервые за долгие годы , склонив смиренно голову , он произносит в то утро : ' Да будет святая воля Твоя ! ' - и люди , увидевшие его в то утро в саду , встречают незнакомого , совсем нового , как из другого мира , человека , спрашивающего их с улыбкою : ' Что вы так на меня смотрите ? ",увидевшие,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
0,0,0,0,0,0,спрашивающего,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,"И впервые за долгие годы , склонив смиренно голову , он произносит в то утро : ' Да будет святая воля Твоя ! ' - и люди , увидевшие его в то утро в саду , встречают незнакомого , совсем нового , как из другого мира , человека , спрашивающего их с улыбкою : ' Что вы так на меня смотрите ? ",спрашивающего,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
0,0,0,0,0,0,определить,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Когда погибает мужик Семен Мосягин , определенный отцом Василием в работники к церковному старосте , все сходятся на том , что виноват - поп . ",определенный,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,зафиксированные,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Повествование о войне , которое он ведет , похоже на клочья , обрывки снов и яви , зафиксированные полубезумным рассудком . ",зафиксированные,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,вольноопределяющегося,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Внезапно он видит молоденького гонца - вольноопределяющегося , бывшего студента : ' Генерал просит продержаться еще два часа , а там будет подкрепление ' . ' Я думал в эту минуту о том , почему не спит мой сын в соседней комнате , и ответил , что могу продержаться сколько угодно . . . ' ",вольноопределяющегося,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,похожий,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Напротив - похожий на мертвеца офицер , вспоминающий о том бое , в котором получил смертельное ранение . ",похожий,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,вспоминающий,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,"Напротив - похожий на мертвеца офицер , вспоминающий о том бое , в котором получил смертельное ранение . ",вспоминающий,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
0,0,1,0,1,0,самый,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Он вспоминает эту атаку отчасти со страхом , отчасти с восторгом , как будто мечтая пережить то же самое вновь . ' И опять пулю в грудь ? ' - ' Ну , не каждый же раз - пуля . . . ",самое,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,орден,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Хорошо бы и орден за храбрость ! . . ' ,орден,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0,0,0,0,0,оборванные,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Оборванные , тощие , грязные , завшивевшие - поют , смеются , вспоминают о доме . ' Что такое ' дом ' ? ",Оборванные,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,полны,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,"Они полны слов о смерти , об убийствах , о крови . ",полны,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,0,0,0,0,0,вселившийся,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Прерванный монолог подхватывает его брат : вирус безумия , вселившийся в покойного на фронте , теперь в крови оставшегося жить . ",вселившийся,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
0,1,0,0,0,0,покойный,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Прерванный монолог подхватывает его брат : вирус безумия , вселившийся в покойного на фронте , теперь в крови оставшегося жить . ",покойного,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,0,остаться,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"Прерванный монолог подхватывает его брат : вирус безумия , вселившийся в покойного на фронте , теперь в крови оставшегося жить . ",оставшегося,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
0,0,0,0,0,0,обступающим,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,"Все симптомы тяжкой хвори : горячка , бред , нет уже сил бороться с Красным смехом , обступающим тебя со всех сторон . ",обступающим,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
0,0,1,0,0,0,хранящем,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Это - реальнее той яви , в которой существуют еще не умершие . ' Воронье кричит . . . ' - несколько раз повторяется в письме , еще хранящем тепло рук того , кто его писал . . . ",хранящем,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,1,0,0,представить,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,"В прологе Некто в сером обращается к публике с объяснением того , что ей будет представлено . ",представлено,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
0,0,0,0,0,0,ограниченный,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"ограниченный слухом , Человек не услышит голоса судьбы ; ограниченный знанием , не угадает , что ему несет следующая минута . ",ограниченный,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,ограниченный,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"ограниченный слухом , Человек не услышит голоса судьбы ; ограниченный знанием , не угадает , что ему несет следующая минута . ",ограниченный,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,странить,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"А как странно кричит человек , усмехается вторая старуха : когда тебе самой больно , ты не замечаешь , как странен твой крик . ",странен,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,самый,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"А как странно кричит человек , усмехается вторая старуха : когда тебе самой больно , ты не замечаешь , как странен твой крик . ",самой,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,возвещая,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Речь их прерывает Некто в сером , возвещая : Человек родился . ",возвещая,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,принесшего,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,"Отец Человека проходит через сцену с доктором , признаваясь в том , как он мучился в эти часы явления сына на свет , как жалел жену , как ненавидит он младенца , принесшего ей страдания , как казнит себя за ее муки . . . ",принесшего,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,благодарен,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,"И как он благодарен Богу , услышавшему его молитву , осуществившему его мечту о сыне ! ",благодарен,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0,0,0,0,0,0,услышавшему,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"И как он благодарен Богу , услышавшему его молитву , осуществившему его мечту о сыне ! ",услышавшему,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,осуществившему,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"И как он благодарен Богу , услышавшему его молитву , осуществившему его мечту о сыне ! ",осуществившему,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
0,0,1,0,0,0,подобревший,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Тут простодушный Буратино к случаю рассказывает про нарисованный очаг у папы Карло , и внезапно подобревший Карабас дает Буратино пять золотых монет . ",подобревший,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,0,закопанных,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Из закопанных там на Поле Чудес денежек будто бы вырастает к утру целое денежное дерево . ,закопанных,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,сбежавшая,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"Утром его обнаруживает Мальвина , девочка с голубыми волосами , вместе с пуделем Артемоном сбежавшая от Карабаса Барабаса , притеснявшего бедных кукольных актеров С чисто девичьим энтузиазмом она берется за воспитание неотесанного мальчишки , что кончается его водворением в темный чулан . ",сбежавшая,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,притеснявшего,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"Утром его обнаруживает Мальвина , девочка с голубыми волосами , вместе с пуделем Артемоном сбежавшая от Карабаса Барабаса , притеснявшего бедных кукольных актеров С чисто девичьим энтузиазмом она берется за воспитание неотесанного мальчишки , что кончается его водворением в темный чулан . ",притеснявшего,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
0,0,0,0,0,0,похожего,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"Оттуда его выводит летучая мышь , и , встретившись с лисой и котом , доверчивый Буратино наконец - то добирается до Поля Чудес , почему - то похожего на свалку , закапывает монеты и садится ждать урожая , но Алиса и Базилио коварно напускают на него местных полицейских бульдогов , и те сбрасывают безмозглого деревянного мальчишку в реку . ",похожего,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,сделать,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Но человечек , сделанный из полена , утонуть не может . ",сделанный,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
0,0,0,0,1,0,сбежавшего,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,"Возвращаясь из Страны Дураков , Буратино спасает перепуганного Пьеро , также сбежавшего от Карабаса , и приводит его к Мальвине . ",сбежавшего,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1
0,0,0,0,0,0,зверями,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"Храбрый пудель Артемон вместе с лесными птицами , зверями и насекомыми лупят ненавистных полицейских собак . ",зверями,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,насекомыми,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Храбрый пудель Артемон вместе с лесными птицами , зверями и насекомыми лупят ненавистных полицейских собак . ",насекомыми,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,спрятанную,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Буратино подслушивает в трактире разговор Карабаса с торговцем пиявками Дуремаром и узнает великую тайну : золотой ключик открывает дверцу , спрятанную за нарисованным очагом в каморке Карло Друзья спешат домой , отпирают дверцу и только успевают захлопнуть ее за собой , как в каморку врываются полицейские с Карабаоом Барабасом . ",спрятанную,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
0,0,0,0,0,0,напечатанные,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"Иногда я мысленно произносил наши фамилии и даже писал их , представляя , как выглядели бы они , напечатанные типографским шрифтом . ",напечатанные,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,исписанный,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"И сейчас я сидел в читальном зале и смотрел на листок , исписанный неряшливым почерком Виктора . ",исписанный,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,означавшея,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Это было одно из коронных его словечек , означавшее крайнюю степень презрения . ",означавшее,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,0,0,0,0,0,даны,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"Пороки же богами нам даны , Чтоб сделать нас людьми , а не богами ",даны,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
0,0,1,1,0,0,записать,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,"Я тупо смотрел на листок и повторял строчки Шекспира , зачем - то пытаясь вспомнить , когда они были записаны здесь . ",записаны,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0,0,0,0,0,0,аннрастрепа,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Ольф , встав одним коленом на стул и нависая светлой растрепанной гривой над столом , вычерчивал графики и бормотал : - Господи , какая несуразная чушь . ",растрепанной,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,ничто,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,Почему вы ничего не знаете об элементарных частицах ? ,ничего,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
0,0,1,0,0,0,подавленный,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"Сколько вам лет ? - Двадцать один , - сказал Ольф . - Девятнадцать , - пробормотал Дмитрий , вконец подавленный этим потоком обвинительного красноречия . - О господи ! - с неподдельным ужасом развел руками пижон . - Дожить до сорока лет и ничего не знать об элементарных частицах ! ",подавленный,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,н,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"Он отыскал в своем журнале их фамилии и поставил против них "" н / з "" - незачет . ",н,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,0,0,трудновато,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,"Для вас , правда , немного трудновато будет , но вы постарайтесь . ",трудновато,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
0,0,1,1,1,0,тихо,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"Прислушался к тому , что делается за стенкой , но там было тихо . ",тихо,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,1,0,0,спокоен,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"Потом он быстро отходил , начинался обычный треп , а Дмитрий по - прежнему был спокоен и работал с еще большим упорством . ",спокоен,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,прежний,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Дмитрий с рассеянным видом положил ручку на место , потер небритый подбородок и в раздумье сказал : - Пожалуй , надо еще раз прикинуть с прежними граничными условиями , а ? ",прежними,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,свой,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Дмитрий усмехнулся . - Всяк по - своему с ума сходит . ,своему,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,сказать,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Бесследно - слишком слабо сказано . ,сказано,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,проведенную,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Но одно дело , если след похож на царапину , проведенную тонким прутиком на песке , и совсем другое - если это длинная рваная борозда , проведенная плугом . ",проведенную,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
0,0,0,0,0,0,проведенная,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Но одно дело , если след похож на царапину , проведенную тонким прутиком на песке , и совсем другое - если это длинная рваная борозда , проведенная плугом . ",проведенная,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1,0,0,1,0,0,доволен,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"Он был доволен , и только - и было в этом что - то неестественное , ведь именно он должен был бы порадоваться больше всех , так как этой удачей они были обязаны в первую очередь ему . ",доволен,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,1,0,зато,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"Не выдумывай . - Ха ! - сказал Ольф . - Потеряем год , но зато сколько мы будем иметь ! ",зато,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,возьми,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Ты возьми этот вариант , а я еще раз проверю старый . ",возьми,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,почто,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Мы изрядно вымотались за этот год . - Кстати , - спросил Дмитрий , - почему время не может быть отрицательным ? ",почему,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,почто,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Он внимательно оглядел Дмитрия , но тот не шутил - он серьезно смотрел на Ольфа и о чем - то думал . - Брось болтать , - сказал Ольф . - Я не шучу , - сказал Дмитрий , и Ольф подумал , что он сошел с ума . - Димыч , - как можно спокойнее сказал Ольф , - вся эта история достаточно скверно выглядит , и тут уж не до шуток . - И все - таки , - прервал его Дмитрий , - почему время не может быть отрицательным ? - Потому что это абсолютная чепуха . ",почему,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,рождаемся,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,"Потому что мы сначала рождаемся , а потом умираем , а не наоборот . ",рождаемся,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0,0,отдохнувший,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Ольф вернулся , как и обещал , в середине сентября - загорелый , отдохнувший , нетерпеливый . ",отдохнувший,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,аннпривезе,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,"Они тогда отлично провели вечер , выпили по бутылке сухого вина , закусывая красной икрой , привезенной Ольфом . ",привезенной,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,новый,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"Я сказал : - Старый тампон убрать , новый поставить . - Что ? - удивленно спросил Ольф , широко раскрыв оба глаза . ",новый,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0,0,потерянных,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Но жаль было напрасно потерянных двух часов . ,потерянных,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,дежурившую,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"Я посмотрел на Алину , дежурившую в лаборатории . ",дежурившую,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
0,0,0,0,0,0,сделанными,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Уравнение было довольно сложным , раздражало своей громоздкостью и неясностью , многочисленными ограничениями и допущениями , сделанными при выводе его . ",сделанными,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
0,0,0,0,0,0,опущены,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,"К тому же видно было , что многие существенные предположения и промежуточные выкладки опущены , и приходилось только догадываться , каким путем Икобуки пришел к окончательному результату . ",опущены,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
0,0,1,0,0,0,истрепавшийся,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Я разорвал вконец истрепавшийся листок с уравнением , а выкладки засунул куда - то в стол . ",истрепавшийся,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,анннезамече,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"И вообще казалось , та статья прошла незамеченной , и никто из физиков не ссылался на нее и не упоминал в своих работах . ",незамеченной,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,образующиеся,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"По этой гипотезе нейтрино , образующиеся при позитронном бета - распаде , и антинейтрино , образующиеся при электронном бета - распаде , не должны отличаться друг от друга . ",образующиеся,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,1,0,0,0,образующиеся,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"По этой гипотезе нейтрино , образующиеся при позитронном бета - распаде , и антинейтрино , образующиеся при электронном бета - распаде , не должны отличаться друг от друга . ",образующиеся,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
0,0,0,1,0,0,установить,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,"Мнимой - потому что эта нетождественность была установлена уже после того , как Икобуки опубликовал свою работу , и он , конечно , не мог учесть этого . ",установлена,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1
1,0,0,0,0,0,противоречить,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,"Мы изрядно приуныли тогда , но скоро Ольф обнаружил одну вещь , которую мы не заметили в пылу работы : Икобуки использовал не только гипотезу Майораны , но и одно из следствий ее , которое неизбежно приводило к довольно - таки существенным результатам , - при некоторых условиях , не противоречащих предпосылкам Икобуки , должен нарушаться закон сохранения комбинированной четности . ",противоречащих,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
0,0,0,1,0,0,выдвинута,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"Это опять - таки не было ошибкой Икобуки - гипотеза о сохранении комбинированной четности была выдвинута Ли , Янгом и Ландау в пятьдесят седьмом году , а свою статью Икобуки опубликовал в пятьдесят пятом . ",выдвинута,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,1,0,0,написаны,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"Я невольно улыбнулся , наткнувшись на два четверостишия , и вспомнил , как они были написаны . ",написаны,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,злые,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Было это в те дни , когда мы бились над очередной загадкой и у нас ничего не получалось , мы сидели злые как бобики и огрызались друг на друга . ",злые,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,0,0,0,0,настоящему,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Из рассказов же "" белой "" группы всякий непредубежденный человек наверняка заключил бы , что Ольга - человек талантливый и оригинальный , бесконечно добрый и отзывчивый , по - настоящему красивый и вообще - человек что надо . ",настоящему,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,настоящему,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Они в один год поступили в университет , но учились в разных группах и до второго курса не были по - настоящему знакомы . ",настоящему,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,настоящему,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Но по - настоящему с увлечением она могла говорить только о живописи . ,настоящему,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,жить,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Вероятно , Ольга знала все обо всех художниках , когда - либо живших на свете , потому что , сколько бы она ни рассказывала о них , оставалось впечатление , что она говорит новое и неизвестное . ",живших,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
0,0,0,0,0,0,переночую,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,"Ничего , если я у вас переночую ? - Ну конечно , - сказал Ольф . ",переночую,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0,0,1,0,0,0,создать,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Ольга , кажется , любой день встречала так , как будто он специально для нее создан . ",создан,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,1,0,0,0,нарисованные,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"А Ольга действительно была красива - четкие , отточенные черты лица , великолепные густые волосы , большие темные глаза я тонкие , словно нарисованные , брови . ",нарисованные,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
